Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Listen, I'm just sad	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
my life is depressing	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
My life is so sad	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
My spirits are terrible	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
My life is miserable	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
No one likes me because I'm always sad	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
Sometimes I feel bummed out	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
Sometimes I just feel sad	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
This week has made me sad	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
Today has been a trying day	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
Today has been depressing	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
Today has made me sad	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
Today has me feeling blue	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
Today is just a little sad	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
Today made me sad	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
What can I say? I'm just feeling sad	I'm very sorry to hear that.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	249
Another day another dollar	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Anything is possible	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Baseball season has started	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Doesn't matter to me	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Everyone is entitled to their own opinion	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Everyone says that	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I am at the grocery store	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I am eating a banana	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I am going for a walk	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I am going on a run	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I am on a plane	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I am reading	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I am watching a baseball game	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I ate breakfast	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I ate some hot dogs	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I bought a sandwich for lunch	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I can drive a car	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I could go either way	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I could go for a drink	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I don't have a problem with that	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I don't really mind	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I don't believe in ghosts	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I don't have a strong opinion either way	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I don't have an opinion	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I don't really care	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I go walking in the evening	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I got a new haircut	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I graduated from college	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I guess I don't care	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I have 7 cats	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I have Comcast	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I just did laundry	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I lost my keys	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I lost my remote	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I need some coffee	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I need some information	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I need to work out	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I ride a bicycle	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I ride the bus to work	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I shop at Target	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I should check on my garden	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I should clean the litterbox	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I should drink some water	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I should get around to that	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I should get organized	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I should learn how to do that	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I think I mean it this time	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I want to go out	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I want to go shopping	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I want to go to the gym	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I was born in Seattle	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I watch baseball	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I watch basketball	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I watch football	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I went to Boston	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I wish I had a pony	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm a collector	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm reading a book	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm running errands	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm running late	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm watching a movie	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm watching Netflix	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm watching TV	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I've never been to Mexico	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
If you say so	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'll do it later	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'll get around to it	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm chewing gum right now	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm gonna rinse off	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm on the way	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I'm pretty flexible	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
It's been a long day	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
It's fun to go to the zoo	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
It's hot out today	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
It's kind of intimidating	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
It's not a big deal	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
It's suppertime	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Just catching up on the news	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Just sitting here and chatting	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Just taking a road trip	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Let's go Seahawks	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
More or less	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
My shoes are red	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
No kidding	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
No problem at all	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Obviously that's true	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
One of these days	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Pizza is cool	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
So it goes	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Sun is good	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
That's a drag	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
That's really something	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
That's what I was thinking	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
That's fine with me	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
That's just the way it is	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
The playoffs are coming up	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
There are ducks on the pond	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
These leftovers are good	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
This candle smells nice	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
This drink is cold	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
This is a totally normal place	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
This statement is false	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Time for my medication	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Time to make the bed	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Time to party	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Twitter is not good	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
We went to the zoo	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
what a great day	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
What an odd day	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Whatever you say	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Who can really say	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Yeah totally	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Yeah yeah yeah	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Yikes that's not good	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
Yikes that's scary	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
You know how it is	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
You never know	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
You win some you lose some	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
You're the boss	Ok.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	250
I just need to test you	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Are you following this?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Are you understanding this?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
ARe youu working?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Can you hear me now?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Can you hear me?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Can you read this?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Can you understand that this is a test	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Can you understand this test?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Do you read me?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Do you work?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Does this make sense to you	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
I am just testing you	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
I am performing a test	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
I want to make sure you are comprehending this	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
I'm just trying to test you out	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
Is this registering with you?	Hello there.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	251
